NombreR,NumContrib,Colaborador,Roles,Seudonimo,PaisOrigen,Titulo,NumFasciculo,Fecha,Traduccion,Traductor,Lengua,LenguaOriginal,Tipo,TipoIndice,Dedicatoria,ObrasResenadas,CantidadPaginas,Paginacion,Comentarios
Panida,164,"Vasco, Eduardo",Creador,Alhy CAVATINI,Colombia,Epistolario sentimental,8,5622,No,NA,Español,NA,Poesía,Carta,NA,NA,01/04/23,118-119,
Panida,165,"Jaramillo Arango, Rafael",Creador,Fernando Villalba,Colombia,Del jardín de Mayo,8,5622,No,NA,Español,NA,Poesía,NA,NA,NA,1,120,
Panida,166,"Fort, Paul",Creador,NA,Francia,Baladas,8,5622,Sí,"González Martinez, Enrique",Español,Francés,Poesía,Balada,NA,NA,0.3,121,Transferencia
Panida,167,"Fort, Paul",Creador,NA,Francia,El buen tiempo,8,5622,Sí,"González Martinez, Enrique",Español,Francés,Poesía,NA,NA,NA,0.7,121,Transferencia
Panida,168,Anónimo,Creador,Aurelio ZALDIVAR,Colombia,Todo ha muerto,8,5622,No,NA,Español,NA,Poesía,NA,Czarina,NA,1,122,
Panida,169,"González Ochoa, Fernando",Creador,NA,Colombia,Meditaciones,8,5622,No,NA,Español,NA,Poesía,Meditación,NA,NA,01/05/23,123-124,
Panida,170,Anónimo,Creador,Juan CRISTÓBAL,Colombia,Cantos de la noche,8,5622,No,NA,Español,NA,Poesía,Canto,NA,NA,0.5,124,
Panida,171,"Jiménez, Juan Ramón",Creador,NA,España,Hojas verdes,8,5622,No,NA,Español,NA,Poesía,NA,NA,NA,0.3,125,
Panida,172,"Icaza, Francisco A. de",Creador,NA,México,En cada hoja,8,5622,No,NA,español,NA,Poesía,NA,NA,NA,0.3,125,
Panida,173,"Mora Vásquez, José Manuel ",Creador,Juan Manuel Montenegro,Colombia,Melancolía,8,5622,No,NA,Español,NA,Poesía,NA,NA,NA,0.7,125-126,
Panida,174,"Palacio, Eduardo A. ",Creador,NA,Colombia,Oro y Sangre,8,5622,No,NA,Español,NA,Poesía,NA,NA,NA,0.4,126,
Panida,175,"Visan, Tancrède de ",Creador,NA,Francia,Paul Fort,8,5622,No,Anónimo,Español,Francés,Prosa No ficción,NA,NA,NA,01/01/23,127-128,Semblanza. Texto tomado de Vers et Prose y traducido por Pánida
Panida,176,Redacción,Creador,⁂,Colombia,NA,8,5622,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.3,128,
Panida,177,Redacción,Reseñista,⁂,Colombia,CVLTVRA,8,5622,No,NA,Español,NA,Reseña de revista,NA,NA,CVLTVRA,0.2,128,
Panida,178,Anónimo,Creador,NA,Colombia,Publicidad,8,5622,No,NA,Español,NA,Publicidad,NA,NA,NA,3,SD,
Panida,179,"Rendón, Ricardo",Ilustrador,R. Rendón B.,Colombia,Panida,9,5636,No,NA,Español,NA,Imagen,NA,NA,NA,0.4,SD,Ilustración de portada
Panida,180,Redacción,Creador,NA,Colombia,"""Panida""",9,5636,No,NA,Español,NA,Publicidad,NA,NA,NA,1,SD,
Panida,181,"González Blanco, Andrés",Creador,NA,España,Los poetas de América,9,5636,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,01/06/23,129-130,
Panida,182,"Restrepo Rivera, Jesús",Creador,NA,Colombia,Dulce tristeza,9,5636,No,NA,Español,NA,Poesía,NA,NA,NA,1,131,
Panida,183,"Valencia, Guillermo",Creador,NA,Colombia,Mis votos,9,5636,No,NA,Español,NA,Poesía,NA,NA,NA,2,132-133,
Panida,184,"D'Ors, Eugenio",Creador,NA,España,Junio,9,5636,No,NA,Español,NA,Poesía,NA,NA,NA,1,134,
Panida,185,"Vasco, Eduardo",Creador,Alhy CAVATINI,Colombia,Rimas del alma,9,5636,No,NA,Español,NA,Poesía,NA,NA,NA,1,135,
Panida,186,"Miró Ferrer, Gabriel",Creador,NA,Colombia,Parábola del Pino,9,5636,No,NA,Español,NA,Prosa Ficción,Parábola,NA,NA,3,136-138,
Panida,187,Anónimo,Creador,Aurelio ZALDIVAR,Colombia,El alma de la hora,9,5636,No,NA,Español,NA,Poesía,NA,NA,NA,0.8,139,
Panida,188,"González Ochoa, Fernando",Creador,NA,Colombia,Meditaciones,9,5636,No,NA,Español,NA,Poesía,Meditación,NA,NA,01/02/23,139-140,
Panida,189,"Silva, José Asunción",Creador,NA,Colombia,Futura,9,5636,No,NA,Español,NA,Poesía,NA,NA,NA,01/03/23,141-142,
Panida,190,"Díez Canedo, Enrique",Creador,NA,Colombia,Watteau,9,5636,No,NA,Español,NA,Poesía,NA,NA,NA,0.6,142,
Panida,191,"Rusiñol, Santiago",Creador,NA,España,NA,9,5636,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.7,143,
Panida,192,Redacción,Creador,⁂,Colombia,Noche serena,9,5636,No,NA,Español,NA,Poesía,NA,NA,NA,0.4,143-144,
Panida,193,Redacción,Creador,⁂,Colombia,José A. Silva,9,5636,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.3,144,
Panida,194,Anónimo,Creador,NA,Colombia,Publicidad,9,5636,No,NA,Español,NA,Publicidad,NA,NA,NA,4,SD,
Panida,195,"Rendón, Ricardo",Ilustrador,R. Rendón B.,Colombia,Panida,10,5650,No,NA,Español,NA,Imagen,NA,NA,NA,0.4,SD,Ilustración de portada
Panida,196,"Benavente, Jacinto",Dramaturgo,NA,España,La senda del amor,10,5650,No,NA,Español,NA,Teatro,NA,NA,NA,03/02/23,145-148,
Panida,197,"Mejía Arango, Félix",Director,C. R. Pino,Colombia,Allá en el cielo,10,5650,No,NA,Español,NA,Poesía,NA,NA,NA,0.6,148,
Panida,198,"Mejía Ángel, Gustavo ",Creador,NA,Colombia,Las canciones del recuerdo,10,5650,No,NA,Español,NA,Poesía,NA,NA,NA,1,149,
Panida,199,"Parra Toro, Libardo",Creador,NA,Colombia,De gitanería,10,5650,No,NA,Español,NA,Poesía,NA,NA,NA,1,150,
Panida,200,"González Ochoa, Fernando",Creador,Juan Matías,Colombia,Desde mi tinglado,10,5650,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,01/07/23,151-152,
Panida,201,"Rendón, Ricardo",Creador,Daniel ZEGRI,Colombia,Soneto,10,5650,No,NA,Español,NA,Poesía,Soneto,NA,NA,1,153,
Panida,202,"Darío, Rubén",Creador,NA,Nicaragua,Dream,10,5650,No,NA,Español,NA,Poesía,NA,NA,NA,1,154,
Panida,203,"Márquez Bravo, Tomás ",Creador,NA,Colombia,La cartera de Andrés,10,5650,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,1,155,
Panida,204,"Marquina, Eduardo",Creador,NA,España,Elegía,10,5650,No,NA,Español,NA,Poesía,Elegía,NA,NA,1,156,
Panida,205,"Vasco, Eduardo",Creador,Alhy CAVATINI,Colombia,Versos a Magda,10,5650,No,NA,Español,NA,Poesía,NA,NA,NA,1,157,
Panida,206,"Darío, Rubén",Creador,NA,Nicaragua,Caupolican,10,5650,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,158,
Panida,207,"Darío, Rubén",Creador,NA,Nicaragua,Margarita,10,5650,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,158,
Panida,208,"Martínez Ruiz, José",Creador,Azorín,España,NA,10,5650,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.9,159,
Panida,209,Redacción,Reseñista,⁂,Colombia,La nueva edición de las obras de Rubén Darío,10,5650,No,NA,Español,NA,Reseña,NA,NA,"Muy siglo XVIII; Muy antiguo y muy moderno; Audaz, cosmopolita; Una sed de ilusiones infinita; Canto a la Argentina.",0.5,158-159,
Panida,210,Redacción,Reseñista,⁂,Colombia,Revista,10,5650,No,NA,Español,NA,Reseña de revista,NA,NA,Cultura; Revista moderna; Alpha; Lauros; La Pluma; Alianza; Alma nueva.,0.2,160,
Panida,211,Redacción,Creador,⁂,Colombia,NA,10,5650,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.1,160,
Panida,212,Anónimo,Creador,NA,Colombia,"""Panida""",10,5650,No,NA,Español,NA,Publicidad,NA,NA,NA,1,SD,
