NombreR,NumContrib,Colaborador,Roles,Seudonimo,PaisOrigen,Titulo,NumFasciculo,Fecha,Traduccion,Traductor,Lengua,LenguaOriginal,Tipo,TipoIndice,Dedicatoria,ObrasResenadas,CantidadPaginas,Paginacion,Comentarios
Revista Contemporánea,NA,"Rodríguez O., Eugenio",Creador,NA,NA,Lycia,4,Enero de 1905,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,01/07/23,257-258,Transferencias: epígrafe de Poe
Revista Contemporánea,NA,Anónimo,Ilustrador,NA,NA,NA,4,Enero de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.1,258,NA
Revista Contemporánea,NA,Anónimo,Ilustrador,NA,NA,NA,4,Enero de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.1,259,NA
Revista Contemporánea,NA,"Rodríguez O., Eugenio",Crítico,NA,NA,Impresionismo en Bogotá,4,Enero de 1905,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,03/08/23,259-262,NA
Revista Contemporánea,NA,Anónimo,Ilustrador,NA,NA,NA,4,Enero de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.1,262,NA
Revista Contemporánea,NA,"Grillo, Maximiliano",Creador,M.G.,Colombia,Guerras civiles en Colombia y Venezuela,4,Enero de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,02/09/23,263-265,NA
Revista Contemporánea,NA,Anónimo,Reseñista,NA,NA,Leyendas para la infancia,4,Enero de 1905,No,NA,Español,NA,Reseña,Notas,NA,Blanco. Leyendas para la infancia de Cortés,01/05/23,265-267,"Trasnsferencias: reseña de libro. Además mencionan que el autor del libro es Cortés, pero no mencionan su nombre. "
Revista Contemporánea,NA,"Londoño, Víctor Manuel",Creador,V.M.L.,Colombia,Psicoligía del gato,4,Enero de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,01/07/23,267-268,Transferencia: comentario sobre un artículo de la revista La Grande Revue
Revista Contemporánea,NA,Anónimo,Creador,NA,NA,NA,4,Enero de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,0.7,269,Transferencia: resumen de algunos de los artículos publicados en El cojo Ilustrado
Revista Contemporánea,NA,Anónimo,Creador,NA,NA,NA,4,Enero de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,0.5,269-270,Transferencias: nota sobre la revista Lecturas de Santander. Muestran el contenido del número de
Revista Contemporánea,NA,"Hinestroza Daza, Ricardo",Creador,NA,Colombia,Revue Des Idées,4,Enero de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,01/08/23,270-271,Transferencias: Contenido de la revista Revue des Idées del número 10 de octubre. Además hacen comentarios sobre los textos de Pierre Bonnier
Revista Contemporánea,NA,"Sanín Cano, Baldomero",Creador,B.S.C.,NA,Lectura y Arte,4,Enero de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,0.5,272,Transferencias: Comentario sobre el regreso de Lectura y Arte y sumario del contenido de los números 7 y 8
Revista Contemporánea,NA,Anónimo,Creador,NA,NA,Información o enquete,4,Enero de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,1,272-273,NA
Revista Contemporánea,NA,Anónimo,Creador,NA,NA,NA,4,Enero de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,2,273-275,NA
Revista Contemporánea,NA,Anónimo,Ilustrador,NA,NA,NA,4,Enero de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.1,275,NA
Revista Contemporánea,NA,"Sanín Cano, Baldomero",Director,NA,Colombia,Revista Contemporánea. Publicación mensual,5,Febrero de 1905,No,NA,Español,NA,Prosa No ficción,Sumario,NA,NA,2,NA,NA
Revista Contemporánea,NA,"Grillo, Maximiliano",Creador,Max Grillo,Colombia,Juan Montalvo,5,Febrero de 1905,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,03/03/23,385-392,Transferencia: comentario crítico sobre autor extranjero
Revista Contemporánea,NA,Anónimo,Ilustrador,NA,NA,NA,5,Febrero de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.5,392,NA
Revista Contemporánea,NA,Anónimo,Ilustrador,NA,NA,NA,5,Febrero de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,393,NA
Revista Contemporánea,NA,"Mockel, Albert",Creador,NA,Bélgica,Foliana y Melivana,5,Febrero de 1905,Sí,NA,Español,"Neerlandés/francés, alemán",Prosa Ficción,NA,NA,NA,12/04/23,393-405,Transferencia: traducción
Revista Contemporánea,NA,Anónimo,Ilustrador,NA,NA,NA,5,Febrero de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,405,NA
Revista Contemporánea,NA,Anónimo,Ilustrador,NA,NA,NA,5,Febrero de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,406,NA
Revista Contemporánea,NA,"Sánchez, Alberto",Creador,NA,Colombia,Notas de un impresionista,5,Febrero de 1905,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,03/06/23,406-409,NA
Revista Contemporánea,NA,Anónimo,Ilustrador,NA,NA,NA,5,Febrero de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.1,409,NA
Revista Contemporánea,NA,"Sanín Cano, Baldomero",Director,NA,Colombia,La tiranía del medio ambiente,5,Febrero de 1905,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,15/06/23,409-425,NA
Revista Contemporánea,NA,Anónimo,Ilustrador,NA,NA,NA,5,Febrero de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.5,425,NA
Revista Contemporánea,NA,Anónimo,Ilustrador,NA,NA,NA,5,Febrero de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,426,NA
Revista Contemporánea,NA,"Londoño, Víctor Manuel",Creador,NA,Colombia,José M. Cantilo,5,Febrero de 1905,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,04/05/23,426-430,Transferencia: comentario crítico sobre autor extranjero
Revista Contemporánea,NA,Anónimo,Ilustrador,NA,NA,NA,5,Febrero de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.2,430,NA
Revista Contemporánea,NA,Anónimo,Ilustrador,NA,NA,NA,5,Febrero de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,431,NA
Revista Contemporánea,NA,"Gómez, Jaime Alfredo",Creador,NA,Colombia,Un cuadro,5,Febrero de 1905,No,NA,Español,NA,Prosa No ficción,Fragmento de libro,NA,NA,06/02/23,431-437,"Transferencia: promoción de autores locales. Dice que es un fragmento del libro ""Impresiones rápidas"""
Revista Contemporánea,NA,Anónimo,Ilustrador,NA,NA,NA,5,Febrero de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.5,437,NA
Revista Contemporánea,NA,Anónimo,Ilustrador,NA,NA,NA,5,Febrero de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.2,438,NA
Revista Contemporánea,NA,"Taunay, Vizconde de ",Creador,NA,Brasil,El llano y el llanero,5,Febrero de 1905,Sí,NA,Español,Portugués,Prosa Ficción,NA,NA,NA,14/05/23,438-452,"Transferencia: traducción. Tiene esta nota ""traducción del portugués por un bogotano"""
Revista Contemporánea,NA,Anónimo,Ilustrador,NA,NA,NA,5,Febrero de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,452,NA
Revista Contemporánea,NA,Anónimo,Ilustrador,NA,NA,NA,5,Febrero de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.1,453,NA
Revista Contemporánea,NA,"Gourmont, Remy de",Creador,NA,Francia,Un episodio del juicio final,5,Febrero de 1905,Sí,NA,Español,Francés,Prosa Ficción,NA,NA,NA,02/05/23,453-455,Transferencia: traducción
Revista Contemporánea,NA,Anónimo,Ilustrador,NA,NA,NA,5,Febrero de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.4,455,NA
Revista Contemporánea,NA,"Sanín Cano, Baldomero",Director,NA,Colombia,El peligro amarillo,5,Febrero de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,04/05/23,456-460,NA
Revista Contemporánea,NA,Anónimo,Creador,NA,NA,Charles Wagner,5,Febrero de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,2,460-462,NA
Revista Contemporánea,NA,Anónimo,Creador,NA,NA,Enrico Panzacchi,5,Febrero de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,01/05/23,462-463,NA
Revista Contemporánea,NA,"Ortega, Alfredo",Creador,A.O.,NA,El cincel,5,Febrero de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,1,464,NA
Revista Contemporánea,NA,"Heredia Márquez, Francisco de ",Reseñista,Adarme,Colombia,La campaña del general Pulido,5,Febrero de 1905,No,NA,Español,NA,Reseña,Notas,NA,Campañas del General Cesáreo Púlido de D. Tulio Arbeláez,2,465-466,Transferencia: reseña de libro
Revista Contemporánea,NA,Anónimo,Creador,NA,NA,Predicción del tiempo,5,Febrero de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,0.5,467,Nota alcaratoria sobre el autor del texto Predicción del tiempo
Revista Contemporánea,NA,Anónimo,Creador,NA,NA,Libros recibidos,5,Febrero de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,0.7,467-468,"Transferencias: Libros recibidos: Guía del Comercio de Bogotá, 208 páginas y un plano de la capital de Colombia de Julio Parga Polanía. Voces del Alma de Josefa Andra de Berti . Trascendentales diferencias que sobre la letra de cambio ofrecen entre sí comparadas las legislaciones inglesa, española y franceso de Joaquín Marti Sabadell. "
Revista Contemporánea,NA,Anónimo,Creador,NA,NA,"Emporium (Revista mensual Ilustrada de Bergamo, Italia)",5,Febrero de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,01/03/23,468-469,Trasnsferencia: comentarios sobre los textos de una revista extranjera
Revista Contemporánea,NA,"Heredia Márquez, Francisco de ",Creador,Andarme,Colombia,The critic,5,Febrero de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,4,469-473,Transferencia: comentarios sobre los textos de una revista extranjera
Revista Contemporánea,NA,Anónimo,Reseñista,NA,NA,Anales del Instituti de Manizales,5,Febrero de 1905,No,NA,Español,NA,Reseña de revista,Notas,NA,Anales del Instituto de Manizales,0.4,473,Transferencia: reseña de revista local
Revista Contemporánea,NA,Anónimo,Creador,NA,NA,Ateneo de Barranquilla,5,Febrero de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,0.5,473-474,Transferencia: comentario sobre revista local
Revista Contemporánea,NA,Anónimo,Creador,NA,NA,Repertorio Histórico,5,Febrero de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,0.2,474,Transferencia: comentario sobre revista local
Revista Contemporánea,NA,Anónimo,Creador,NA,NA,Revista Nueva Manizales,5,Febrero de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,0.4,474,Transferencia: comentario sobre revista local
Revista Contemporánea,NA,"Fernández García, Alejandro",Creador,NA,Venezuela,Ricardo Tirado Macías,5,Febrero de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,02/05/23,474-477,Transferencia: comentario crítico sobre un artículo publicado en revista extranjera
Revista Contemporánea,NA,"Duque Uribe, Rafael",Reseñista,R.D. U.,NA,Némesis,5,Febrero de 1905,No,NA,Español,NA,Reseña,Notas,NA,Némesis de Vargas Vila,1,477-478,Transferencia: reseña de libro
Revista Contemporánea,NA,Anónimo,Creador,NA,NA,NA,5,Febrero de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,01/06/23,478-479,Transferencia: comentario crítico sobre libro extranjero
Revista Contemporánea,NA,Anónimo,Creador,NA,NA,NA,5,Febrero de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,1,479-480,En esta nota se aclara la autoría de algunos de los dibujos que aparecen en la revista
Revista Contemporánea,NA,Anónimo,Creador,NA,NA,Revistas Americanas,5,Febrero de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,0.2,480,Transferencias: lista de algunas revistas americanas
Revista Contemporánea,NA,Anónimo,Ilustrador,NA,NA,NA,5,Febrero de 1905,No,NA,NA,NA,Imagen,Notas,NA,NA,0.1,480,NA
Revista Contemporánea,NA,Anónimo,Creador,NA,NA,NA,5,Febrero de 1905,No,NA,Español,NA,Publicidad,NA,NA,NA,2,NA,NA
Revista Contemporánea,NA,"Sanín Cano, Baldomero",Director,NA,Colombia,Revista Contemporánea. Publicación mensual,6,Marzo de 1905,No,NA,Español,NA,Prosa No ficción,Sumario,NA,NA,2,NA,NA
Revista Contemporánea,NA,"Pérez Triana, Santiago",Creador,NA,Colombia,El peligro Amarillo en América,6,Marzo de 1905,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,11/09/23,481-492,NA
Revista Contemporánea,NA,Anónimo,Ilustrador,NA,NA,NA,6,Marzo de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.1,492,NA
Revista Contemporánea,NA,Anónimo,Ilustrador,NA,NA,NA,6,Marzo de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,493,NA
Revista Contemporánea,NA,"Guyau, Jean-Marie",Creador,NA,Francia,Análisis espectral,6,Marzo de 1905,Sí,"Grillo, Maximiliano",Español,Francés,Poesía,NA,NA,NA,03/05/23,493-496,Transferencia: traducción
Revista Contemporánea,NA,Anónimo,Ilustrador,NA,NA,NA,6,Marzo de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.2,496,NA
Revista Contemporánea,NA,Anónimo,Ilustrador,NA,NA,NA,6,Marzo de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,497,NA
Revista Contemporánea,NA,"Carrasquilla L., Juan de Dios",Creador,NA,Colombia,Estudios Prehistóricos,6,Marzo de 1905,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,17/07/23,497-514,NA
Revista Contemporánea,NA,Anónimo,Ilustrador,NA,NA,NA,6,Marzo de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,515,NA
Revista Contemporánea,NA,"Grillo, Maximiliano",Creador,NA,Colombia,Pierre de Querlon,6,Marzo de 1905,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,03/07/23,515-518,Transferencia: comentario sobre autor extranjero. En el índice dicen que Grillo es el autor
Revista Contemporánea,NA,Anónimo,Ilustrador,NA,NA,NA,6,Marzo de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,519,NA
Revista Contemporánea,NA,"Posada, Eduardo",Creador,NA,Colombia,Palacio Virreinal,6,Marzo de 1905,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,21/02/23,519-540,NA
Revista Contemporánea,NA,Anónimo,Ilustrador,NA,NA,NA,6,Marzo de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.5,540,NA
Revista Contemporánea,NA,Anónimo,Ilustrador,NA,NA,NA,6,Marzo de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,541,NA
Revista Contemporánea,NA,"Mockel, Albert",Creador,NA,Bélgica,Historia del príncipe Feragator y de Zoziana su amiga,6,Marzo de 1905,Sí,NA,Español,"Neerlandés/francés, alemán",Prosa Ficción,NA,NA,NA,05/07/23,541-546,Transferencia: traducción
Revista Contemporánea,NA,Anónimo,Ilustrador,NA,NA,NA,6,Marzo de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,547,NA
Revista Contemporánea,NA,"Sanín Cano, Baldomero",Director,B.S.C.,Colombia,Cartas que no llegaron,6,Marzo de 1905,No,NA,Español,NA,Reseña,NA,NA,Cartas que no llegaron (Briefe die ihn nicht erreichten),05/07/23,547-552,Transferencia: reseña de libro
Revista Contemporánea,NA,Anónimo,Ilustrador,NA,NA,NA,6,Marzo de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,553,NA
Revista Contemporánea,NA,Anónimo,Creador,NA,NA,Un apóstol de la revolución rusa. Gregori Gapón,6,Marzo de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,3,553-556,Transferencia: cometario sobre situación de país extranjero
Revista Contemporánea,NA,"Duque Uribe, Rafael",Creador,R.D. O.,NA,Les arts de la vie,6,Marzo de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,07/07/23,556-563,Transferencia: resumen de algunos de los artículos publicados en revista extranjera
Revista Contemporánea,NA,Anónimo,Creador,NA,NA,NA,6,Marzo de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,01/03/23,563-564,NA
Revista Contemporánea,NA,"Nordau, Max ",Creador,NA,Hungría,Max Nordau. Una carta,6,Marzo de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,01/03/23,564-565,Transferencia: carta a Gómez Carrillo sobre uno de sus libros
Revista Contemporánea,NA,Anónimo,Creador,NA,NA,Un poeta venezolano,6,Marzo de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,0.5,565-566,Transferencia: comentario sobre poeta extranjero
Revista Contemporánea,NA,"Fernández García, Alejandro",Creador,A. Fernández García,Venezuela,El dolor del agua,6,Marzo de 1905,No,NA,Español,NA,Poesía,Notas,NA,NA,0.5,566,Transferencia: poema de autor extranjero
Revista Contemporánea,NA,"Fernández García, Alejandro",Creador,A. Fernández García,Venezuela,Los colibríes,6,Marzo de 1905,No,NA,Español,NA,Poesía,Notas,NA,NA,1,567,Transferencia: poema de autor extranjero
Revista Contemporánea,NA,Anónimo,Creador,NA,NA,Índice de autores del volumen 1,6,Marzo de 1905,No,NA,Español,NA,Prosa No ficción,Índice,NA,NA,03/03/23,568-571,NA
Revista Contemporánea,NA,Anónimo,Creador,NA,NA,Índice de materias,6,Marzo de 1905,No,NA,Español,NA,Prosa No ficción,Índice,NA,NA,04/07/23,571-575,NA
Revista Contemporánea,NA,Anónimo,Creador,NA,NA,NA,6,Marzo de 1905,No,NA,Español,NA,Publicidad,NA,NA,NA,2,NA,NA
Revista Contemporánea,NA,"Sanín Cano, Baldomero",Director,NA,Colombia,Revista Contemporánea. Publicación mensual,1 vol II,Abril de 1905,No,NA,Español,NA,Prosa No ficción,Sumario,NA,NA,2,NA,Información e índice de la revista
Revista Contemporánea,NA,"Posada, Eduardo",Creador,NA,Colombia,Palacio Virreinal,1 vol II,Abril de 1905,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,16,1--16,"En este número inicia de nuevo. Con número 1 vol II.  Inicia con este texto, pero al parecer es la continuación de otro. Ese número no lo he encontrado aún"
Revista Contemporánea,NA,"Martínez Sierra, Gregorio",Creador,NA,España,La humilde verdad,1 vol II,Abril de 1905,No,NA,Español,NA,Prosa Ficción,Fragmento de novela,NA,NA,15,17-31,Transferrencias: promoción de autores de obras de autores de otras latitudes
Revista Contemporánea,NA,"Grillo, Maximiliano",Creador,M.G.,Colombia,Psicología del impresionismo,1 vol II,Abril de 1905,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,04/05/23,32-37,NA
Revista Contemporánea,NA,Anónimo,Ilustrador,NA,NA,NA,1 vol II,Abril de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.5,37,NA
Revista Contemporánea,NA,Anónimo,Ilustrador,NA,NA,NA,1 vol II,Abril de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,38,NA
Revista Contemporánea,NA,"Sánchez, Alberto",Creador,NA,Colombia,Armonía véspera. El espíritu de las lilas de agua,1 vol II,Abril de 1905,No,NA,Español,NA,Poesía,NA,NA,NA,0.7,38,NA
Revista Contemporánea,NA,"García Calvo, Federico ",Creador,F.G.C.,España,Lombroso y el espiritismo,1 vol II,Abril de 1905,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,07/05/23,39-46,Transferencia: (crítica) análisis del libro de Lombrosio
Revista Contemporánea,NA,Anónimo,Ilustrador,NA,NA,NA,1 vol II,Abril de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.5,46,NA
Revista Contemporánea,NA,"Gómez Jaime, Alfredo",Creador,NA,Colombia,Sueño blanco,1 vol II,Abril de 1905,No,NA,Español,NA,Poesía,NA,NA,NA,02/05/23,47-49,NA
Revista Contemporánea,NA,Anónimo,Ilustrador,NA,NA,NA,1 vol II,Abril de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.5,49,NA
Revista Contemporánea,NA,"Manrique, Juan E.",Creador,NA,NA,Discurso de apertura,1 vol II,Abril de 1905,No,NA,Español,NA,Prosa No ficción,Discurso,NA,NA,10,50-60,NA
Revista Contemporánea,NA,"Toudouze, Georges-Gustave ",Creador,NA,Francia,"Las tres rivales del mediterraneo occidental. (Marsella, Génova, Barcelona)",1 vol II,Abril de 1905,Sí,NA,Español,Francés,Prosa Ficción,NA,NA,NA,12,61-73,Transferencia: traducción
Revista Contemporánea,NA,"Sanín Cano, Baldomero",Director,NA,Colombia,Tierra baja,1 vol II,Abril de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,02/05/23,74-76,Transferencias: comentario sobre la obra de teatro
Revista Contemporánea,NA,Anónimo,Reseñista,NA,NA,Revista del Colegio Mayor de Nuestra Señora del Rosario,1 vol II,Abril de 1905,No,NA,Español,NA,Reseña de revista,Notas,NA,Revista del Colegio Mayor de Nuestra Señora del Rosario,02/05/23,76-78,Transferencias local: reseña de revista
Revista Contemporánea,NA,"Grillo, Maximiliano",Creador,NA,Colombia,Santo Tomás y Averroes,1 vol II,Abril de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,3,79-82,Transferencias: crítica sobre estos autores
Revista Contemporánea,NA,"Duque Uribe, Rafael",Reseñista,R.D. U.,NA,La nave,1 vol II,Abril de 1905,No,NA,Español,NA,Reseña,Notas,NA,La Nave de D'Annunzio,02/05/23,83-86,Transferencia: reseña sobre esta obra de teatro. Además mencionan que quien la escribió es el corresponsal en Madrid. Hay que buscar este autor porque puede ser un MEDIADOR importante
Revista Contemporánea,NA,"Grillo, Maximiliano",Reseñista,NA,Colombia,Impresiones rápidas,1 vol II,Abril de 1905,No,NA,Español,NA,Reseña,Notas,NA,Impresiones rápidas de Alfredo Gómez Jaime,4,46-90,Transferencia local: reseña y crítica sobre el libro del autor colombiano
Revista Contemporánea,NA,"Ortega, Alfredo",Creador,NA,NA,Ruinas,1 vol II,Abril de 1905,No,NA,Español,NA,Poesía,Notas,NA,NA,01/05/23,90-91,NA
Revista Contemporánea,NA,Anónimo,Creador,NA,NA,Vargas Vila y su obra,1 vol II,Abril de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,03/05/23,92-95,"Transferencia local: comentario sobre Vargas Vila, pero algunos apartes los extraen de un texto de El Diario de Buenos Aired 20 de dciembre de 1904 escrito por Eugenio Díaz Romero"
Revista Contemporánea,NA,Anónimo,Creador,NA,NA,De la Cruzada de los Niños,1 vol II,Abril de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,0.7,95-96,Transferencias: Comentario sobre la opera que crearon de la obra La Cruzada de los niños (obra que se publicó en esta revista
Revista Contemporánea,NA,Anónimo,Creador,NA,NA,NA,1 vol II,Abril de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,0.8,96,Transferencia: comentario sobre los artículos publicados en Contemporánea y  que publicó  El Cojo Ilustrado de Caracas. Un llamado de atención paraque le de los créditos a Contemporánea
Revista Contemporánea,NA,Anónimo,Creador,NA,NA,NA,1 vol II,Abril de 1905,No,NA,Español,NA,Publicidad,NA,NA,NA,2,NA,Transferencias locales: promoción de algunos libros y librerías
Revista Contemporánea,NA,"Sanín Cano, Baldomero",Director,NA,Colombia,Revista Contemporánea. Publicación mensual,2 vol II,Mayo de 1905,No,NA,Español,NA,Prosa No ficción,Sumario,NA,NA,2,NA,Información e índice de la revista
Revista Contemporánea,NA,"Sanín Cano, Baldomero",Director,NA,Colombia,Rafael M. merchán,2 vol II,Mayo de 1905,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,12,97-109,Transferencias: crítica sobre autor extranjero
Revista Contemporánea,NA,Anónimo,Ilustrador,NA,NA,NA,2 vol II,Mayo de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,110,NA
Revista Contemporánea,NA,"Hinestroza Daza, Ricardo",Creador,NA,Colombia,Psicología zoológica,2 vol II,Mayo de 1905,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,02/07/23,110-113,NA
Revista Contemporánea,NA,"Grant, Allen",Creador,NA,Canadá,Psicología de la mariposa (I),2 vol II,Mayo de 1905,Sí,R.H.D.,Español,Inglés,Prosa No ficción,NA,NA,NA,06/05/23,114-120,Transferencia: traducción
Revista Contemporánea,NA,"Grant, Allen",Creador,NA,Canadá,Estética de la mariposa (I),2 vol II,Mayo de 1905,Sí,R.H.D.,Español,Inglés,Prosa No ficción,NA,NA,NA,4,120-125,Transferencia: traducción
Revista Contemporánea,NA,Anónimo,Creador,NA,NA,NA,2 vol II,Mayo de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.5,125,NA
Revista Contemporánea,NA,"Carrasquilla L., Juan de Dios",Creador,NA,Colombia,Estudios prehistóricos (II). Orogenia,2 vol II,Mayo de 1905,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,13,126-139,NA
Revista Contemporánea,NA,Anónimo,Ilustrador,NA,NA,NA,2 vol II,Mayo de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,140,NA
Revista Contemporánea,NA,"Valencia, Francisco",Creador,Pacho Valencia,Colombia,Pecadora,2 vol II,Mayo de 1905,No,NA,Español,NA,Poesía,NA,NA,NA,01/07/23,140-141,NA
Revista Contemporánea,NA,"Arce, Julio César",Creador,NA,Colombia,La viajera de la noche,2 vol II,Mayo de 1905,No,NA,Español,NA,Poesía,NA,NA,NA,01/03/23,142-143,NA
Revista Contemporánea,NA,Anónimo,Ilustrador,NA,NA,NA,2 vol II,Mayo de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.7,143,NA
Revista Contemporánea,NA,"Mikhaël, Efraín",Creador,NA,Francia,Milagros,2 vol II,Mayo de 1905,Sí,NA,Español,Francés,Prosa Ficción,NA,NA,NA,03/05/23,144-147,Transferencia: traducción
Revista Contemporánea,NA,Anónimo,Ilustrador,NA,NA,NA,2 vol II,Mayo de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.5,147,NA
Revista Contemporánea,NA,Anónimo,Ilustrador,NA,NA,NA,2 vol II,Mayo de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,148,NA
Revista Contemporánea,NA,"Sánchez, Alberto",Creador,NA,Colombia,Notas de un impresionista,2 vol II,Mayo de 1905,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,3,148-151,NA
Revista Contemporánea,NA,Anónimo,Ilustrador,NA,NA,NA,2 vol II,Mayo de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.7,151,NA
Revista Contemporánea,NA,"Pérez Triana, Santiago",Creador,NA,Colombia,Apuntes internacionales. Devolución de banderas,2 vol II,Mayo de 1905,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,6,152-158,Transferencia: (política) análisis sobre la guerra separatista de USA
Revista Contemporánea,NA,Anónimo,Ilustrador,NA,NA,NA,2 vol II,Mayo de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,159,NA
Revista Contemporánea,NA,"Darío, Rubén",Creador,NA,Nicaragua,Prólogo a un libro de Pérez Triana,2 vol II,Mayo de 1905,No,NA,Español,NA,Prosa No ficción,Prólogo,NA,NA,05/04/23,159-166,Transferencias locales: lo que dicen otros de los autores locales. Este es el prólogo al libro Pequá ópera lírica
Revista Contemporánea,NA,Anónimo,Ilustrador,NA,NA,NA,2 vol II,Mayo de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,166,NA
